,State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev
27506,TX,Humble,77338,30.017301,-95.28621729999999,71706,60475,45773
27507,TX,Spring,77373,30.0522607,-95.365023,63625,58378,38435
27508,TX,Spring,77373,30.0692533,-95.417751,131304,116655,72048
27509,TX,Humble,77396,29.9686917,-95.2679542,65320,300000,36193
27510,TX,Dallas,75230,32.8834314,-96.773891,87826,65550,69874
27511,TX,Humble,77346,29.9870614,-95.1775895,80087,68943,44219
27512,TX,Lewisville,75029,29.985655199999997,-95.24676,55699,39007,50840
27513,TX,Kingwood,77345,30.044807300000002,-95.1485618,102621,86673,73565
27514,TX,Kingwood,77339,30.0577974,-95.22345899999999,105067,96054,71934
27515,TX,Kingwood,77339,30.0743768,-95.20310649999999,91858,300000,50601
27516,TX,Kingwood,77345,30.101228999999996,-95.1143843,74061,60329,56158
27517,TX,Crosby,77532,29.956063,-95.112773,71351,52437,59536
27518,TX,Channelview,77530,29.797375300000002,-95.14495050000001,50814,48721,28129
27519,TX,Channelview,77530,29.766113300000004,-95.1281275,40543,32807,41117
27520,TX,Crosby,77532,29.857924100000005,-95.01924770000001,63901,300000,36448
27521,TX,Dallas,75240,32.945177799999996,-96.7771517,101041,71788,81200
27522,TX,Baytown,77522,29.8288339,-94.9611681,92573,86521,50930
27523,TX,Baytown,77522,29.779614600000002,-95.00423990000002,68409,49723,54417
27524,TX,Baytown,77522,29.765472499999998,-94.973955,64269,300000,47082
27525,TX,Baytown,77522,29.734347399999997,-94.9429906,67761,46788,64025
27526,TX,Baytown,77522,29.7418815,-94.974773,31468,19927,28457
27527,TX,Baytown,77522,29.7151396,-95.0110863,48648,36263,54497
27528,TX,Houston,77023,29.7364559,-95.3359747,47356,300000,47149
27529,TX,Houston,77023,29.732539000000003,-95.3248198,41688,36743,28976
27530,TX,Houston,77011,29.735727899999997,-95.3009728,30681,20267,30585
27531,TX,Houston,77012,29.718993100000006,-95.2991593,55889,45941,51988
27532,TX,Dallas,75204,32.949618,-96.8110821,63505,43077,60041
27533,TX,Houston,77012,29.7083736,-95.2819708,60066,52237,48075
27534,TX,Houston,77023,29.717069300000002,-95.32517469999999,42721,37785,32361
27535,TX,Killeen,76549,31.097999600000005,-97.7527409,45665,40128,31049
27536,TX,Houston,77004,29.729898100000003,-95.3610125,34376,20333,38536
27537,TX,Houston,77021,29.726556199999997,-95.367898,45140,31572,42210
27538,TX,Houston,77021,29.706532399999997,-95.35950859999998,61533,41471,56176
27539,TX,Houston,77021,29.688713899999996,-95.3478932,41928,44315,26561
27540,TX,Houston,77021,29.6919207,-95.3838935,65195,57421,48095
27541,TX,Houston,77054,29.687969899999995,-95.39745909999999,49708,40993,46050
27542,TX,Houston,77017,29.695816999999998,-95.2671816,57759,47364,51987
27543,TX,Pasadena,77501,29.6598021,-95.2409939,53964,45319,30235
27544,TX,Carrollton,75006,32.9695313,-96.905794,69429,61933,43981
27545,TX,Houston,77034,29.6375273,-95.225317,51385,39263,36608
27546,TX,Pasadena,77502,29.665939,-95.2270082,38768,34116,25948
27547,TX,Pasadena,77502,29.6772057,-95.2196184,65386,64402,41735
27548,TX,Pasadena,77506,29.701507199999998,-95.21751479999999,43857,27462,45309
27549,TX,Pasadena,77503,29.7018006,-95.16659399999999,49670,51664,35783
27550,TX,Pasadena,77502,29.694899100000004,-95.1919944,30335,27357,19209
27551,TX,Pasadena,77502,29.687164799999998,-95.20112540000001,62306,45016,45570
27552,TX,Pasadena,77504,29.647815,-95.1912123,89136,78790,56332
27553,TX,Pasadena,77502,29.673244,-95.1791015,63484,58093,42718
27554,TX,Houston,77017,29.712002299999998,-95.2487938,38997,28146,33367
27555,TX,Farmers Branch,75234,32.9373488,-96.86214509999999,93332,74707,67265
27556,TX,Houston,77085,29.615567600000002,-95.4760199,69850,71688,34509
27557,TX,Houston,77045,29.6225436,-95.43046140000001,58685,50593,35825
27558,TX,Houston,77047,29.610528499999997,-95.40316059999999,58454,49999,36980
27559,TX,Houston,77051,29.6465413,-95.3784722,42962,30282,39922
27560,TX,Houston,77056,29.6283281,-95.34815520000001,53391,45189,33698
27561,TX,Houston,77033,29.652232300000005,-95.34723170000001,26217,27001,10756
27562,TX,Houston,77033,29.680536600000003,-95.3300429,43475,33094,29191
27563,TX,Houston,77087,29.6749892,-95.3068102,38369,300000,19546
27564,TX,Houston,77087,29.690417999999998,-95.29047390000001,41181,27792,34793
27565,TX,Dallas,75208,29.659982,-95.26462059999999,31223,26252,24632
27566,TX,Irving,75015,32.86125,-96.9941523,38743,34086,26404
27567,TX,Houston,77061,29.6589549,-95.29920290000001,90413,67956,69153
27568,TX,Houston,77089,29.620007300000005,-95.2352238,58861,300000,33450
27569,TX,Houston,77054,29.654509700000002,-95.41372059999999,47458,300000,51886
27570,TX,Houston,77059,29.605609299999998,-95.0982475,116481,300000,67477
27571,TX,Houston,77062,29.566282799999996,-95.121626,58700,53561,54095
27572,TX,Houston,77062,29.581493,-95.143819,79667,77988,42604
27573,TX,Webster,77598,29.5257842,-95.11293020000001,43063,32372,31683
27574,TX,Houston,77058,29.5532602,-95.1036531,64626,61289,45204
27575,TX,Seabrook,77586,29.5915772,-95.0124729,91699,76593,67322
27576,TX,Lewisville,75029,29.6431002,-95.1518843,91539,85072,51577
27577,TX,Irving,75063,32.9342794,-96.9594948,94626,73694,71301
27578,TX,Pasadena,77503,29.6958294,-95.1477075,56977,54577,38899
27579,TX,La Porte,77571,29.670749,-95.1015858,86042,71544,61867
27580,TX,La Porte,77571,29.684102199999998,-95.0651043,83764,74311,50381
27581,TX,La Porte,77571,29.637412599999998,-95.06181009999999,65973,300000,42873
27582,TX,Houston,77089,29.582880199999998,-95.2248555,101429,102388,53155
27583,TX,Friendswood,77546,29.537708399999996,-95.1773666,76382,56655,52499
27584,TX,Houston,77019,29.757472600000003,-95.38002209999999,70898,55778,61419
27585,TX,Houston,77098,29.7475136,-95.40639250000001,153986,172493,91433
27586,TX,Houston,77006,29.7417855,-95.3898541,79846,43092,74111
27587,TX,Houston,77006,29.7328602,-95.39805059999999,79333,61663,62382
27588,TX,Irving,75039,32.8970538,-96.933894,115048,98277,75925
27589,TX,Houston,77056,29.7489303,-95.4524962,77297,300000,62609
27590,TX,Houston,77098,29.7349838,-95.42862159999999,61311,54945,38287
27591,TX,Houston,77098,29.727836199999995,-95.3977225,97836,300000,77863
27592,TX,Houston,77030,29.706939600000002,-95.4118215,121104,102799,79161
27593,TX,Houston,77005,29.7086859,-95.43548349999999,203870,300000,66343
27594,TX,Houston,77025,29.683819500000002,-95.4501905,68654,58056,54936
27595,TX,Houston,77025,29.701319800000004,-95.4201715,78990,68222,63119
27596,TX,Houston,77025,29.6681835,-95.4445542,74215,62022,53424
27597,TX,Houston,77235,29.6611026,-95.47013000000001,84907,70589,59599
27598,TX,Bellaire,77401,29.6973396,-95.46910799999999,163214,300000,84377
27599,TX,Irving,75015,32.8580258,-96.98499759999999,59166,44584,48745
27600,TX,College Station,77842,29.722682199999998,-95.4883448,38844,24713,40567
27601,TX,College Station,77842,29.714590700000002,-95.4868557,29871,23684,26120
27602,TX,Houston,77081,29.701624100000004,-95.48445290000001,24466,21377,14306
27603,TX,Houston,77096,29.6838122,-95.48051729999999,144246,133447,83674
27604,TX,Houston,77035,29.6482654,-95.4870792,84071,71137,55132
27605,TX,Houston,77096,29.661363899999998,-95.504811,53455,50028,26864
27606,TX,Houston,77096,29.671785800000002,-95.5002871,84823,77353,63258
27607,TX,Houston,77074,29.690028499999997,-95.51778900000001,67527,62806,61878
27608,TX,Houston,77036,29.6647245,-95.54945550000001,28465,20792,21551
27609,TX,Houston,77071,29.660619399999995,-95.51825290000001,51964,33782,60159
27610,TX,Irving,75061,32.833226,-96.9517685,69029,52672,57591
27611,TX,Houston,77071,29.6337805,-95.5209615,71942,49561,58203
27612,TX,Houston,77080,29.7726912,-95.4980795,194147,216433,74605
27613,TX,Houston,77024,29.776069399999997,-95.552943,138815,121530,80755
27614,TX,Houston,77063,29.7441598,-95.5356583,130142,300000,60205
27615,TX,Houston,77057,29.7438339,-95.5055145,73453,59601,55603
27616,TX,Houston,77057,29.7438971,-95.4798223,108633,91490,70023
27617,TX,Houston,77056,29.758051300000005,-95.46785320000001,160435,193610,93075
27618,TX,Houston,77056,29.734688199999997,-95.4789005,44405,38472,32871
27619,TX,Houston,77063,29.732962199999996,-95.5301033,46966,37585,34030
27620,TX,Houston,77063,29.724617699999996,-95.52989240000001,58584,37723,59472
27621,TX,Irving,75061,32.820537300000005,-96.9707223,51920,34244,50468
27622,TX,Houston,77099,29.717896399999997,-95.5082117,55371,44924,47136
27623,TX,Houston,77036,29.715763300000003,-95.5485575,18952,17340,11161
27624,TX,Houston,77036,29.698388199999997,-95.5483849,53699,47747,40536
27625,TX,Houston,77099,29.683565,-95.5498094,29964,23039,31492
27626,TX,Houston,77031,29.643312899999994,-95.5481537,40968,34434,43733
27627,TX,Houston,77079,29.7775522,-95.5982738,105862,300000,66287
27628,TX,Houston,77079,29.766769099999998,-95.5829153,165144,300000,73765
27629,TX,Houston,77042,29.7420701,-95.5651151,122849,300000,78397
27630,TX,Houston,77077,29.756015500000004,-95.58075529999999,95606,67793,82299
27631,TX,Houston,77077,29.750367200000003,-95.6123667,81614,57705,69473
27632,TX,Grand Prairie,75050,32.747314,-97.0277584,40855,34200,34739
27633,TX,Houston,77077,29.745562699999997,-95.6353656,112677,91747,75234
27634,TX,Houston,77082,29.722453,-95.5986977,122506,115460,76065
27635,TX,Houston,77042,29.7322537,-95.5646417,38368,32001,25013
27636,TX,Houston,77072,29.709036800000003,-95.6009615,52226,300000,31062
27637,TX,Houston,77083,29.696135899999998,-95.60948940000002,40563,36189,27651
27638,TX,Houston,77072,29.6820227,-95.5644838,49254,36184,41917
27639,TX,Houston,77099,29.669761100000002,-95.5851314,64504,47965,61970
27640,TX,Houston,77099,29.681689000000002,-95.5787734,50320,41554,42558
27641,TX,Houston,77083,29.6833279,-95.6268267,38739,42825,21058
27642,TX,Houston,77082,29.721904499999997,-95.6521079,66389,62487,42705
27643,TX,Grand Prairie,75051,32.7149869,-97.00461109999999,52561,46591,42074
27644,TX,Katy,77450,29.765269300000003,-95.72493109999999,110527,102269,74898
27645,TX,Katy,77494,29.7667702,-95.7596066,62906,57310,46630
27646,TX,Killeen,76542,31.0002918,-97.7953968,80597,69385,56518
27647,TX,Houston,77007,29.7704274,-95.3712073,108695,86219,77639
27648,TX,Houston,77007,29.784318,-95.39242390000001,110213,99494,69825
27649,TX,Houston,77007,29.771382899999995,-95.4386021,137912,148849,73224
27650,TX,Houston,77008,29.794393,-95.432404,117640,103494,79076
27651,TX,Houston,77008,29.797261300000002,-95.4054495,82321,300000,67307
27652,TX,Houston,77008,29.808541100000003,-95.3966088,77638,300000,53519
27653,TX,Houston,77055,29.789358,-95.476561,124196,300000,74313
27654,TX,Houston,77092,29.822533,-95.4807585,42931,300000,30452
27655,TX,Grand Prairie,75052,32.660645,-96.9928283,107008,104518,60198
27656,TX,Houston,77055,29.799322399999998,-95.49673759999999,87017,82176,65742
27657,TX,Houston,77080,29.826334600000003,-95.5030621,37936,29235,24352
27658,TX,Houston,77040,29.8538289,-95.5249231,32408,25490,26562
27659,TX,Houston,77080,29.826102000000002,-95.5338208,67726,47516,59055
27660,TX,Houston,77055,29.7902459,-95.5268985,85997,61242,74742
27661,TX,Houston,77055,29.7900174,-95.5012509,145864,300000,83907
27662,TX,Houston,77018,29.8161831,-95.424873,87509,61078,74041
27663,TX,Houston,77018,29.831309499999996,-95.4051974,38684,24853,39244
27664,TX,Houston,77018,29.8251751,-95.4199886,117541,112576,70686
27665,TX,Houston,77092,29.830203100000002,-95.47099509999998,74178,64486,55495
27666,TX,Houston,77021,32.654336,-96.91941690000002,59585,49533,45841
27667,TX,Houston,77088,29.8529494,-95.4499189,38335,34336,24989
27668,TX,Houston,77092,29.8447655,-95.47932159999999,74270,300000,48610
27669,TX,College Station,77842,29.8697003,-95.5046102,62778,55980,51113
27670,TX,Houston,77088,29.8765275,-95.4814196,59246,46573,42128
27671,TX,Houston,77088,29.876449400000002,-95.4563662,65266,62456,35716
27672,TX,Houston,77038,29.8931002,-95.4423023,47728,40617,33423
27673,TX,Houston,77038,29.9187465,-95.4384417,57281,43032,45750
27674,TX,Houston,77086,29.9303913,-95.5011574,27228,21441,27323
27675,TX,Houston,77040,29.8893712,-95.53668090000001,84631,75081,54782
27676,TX,Houston,77084,29.851595500000002,-95.640867,49026,300000,29932
27677,TX,Desoto,75115,32.5823059,-96.8384144,71009,61021,50238
27678,TX,Houston,77041,29.857097999999997,-95.6131462,74589,63897,55688
27679,TX,Houston,77095,29.914612899999995,-95.6418468,51475,41168,44467
27680,TX,Houston,77095,29.888776399999998,-95.6603448,101922,89154,69189
27681,TX,Houston,77084,29.857910999999998,-95.656633,91327,75704,60959
27682,TX,Houston,77084,29.8060703,-95.6603613,58856,46416,38848
27683,TX,Houston,77084,29.816115999999997,-95.7090108,48341,300000,27001
27684,TX,Katy,77449,29.820498999999998,-95.7316493,92344,300000,43798
27685,TX,Katy,77493,29.823963800000005,-95.8152203,92414,300000,45104
27686,TX,Hockley,77447,29.9681712,-95.8562557,77761,68079,51378
27687,TX,Houston,77090,29.984194300000002,-95.42657059999999,37043,29351,32283
27688,TX,Glenn Heights,75154,32.5626352,-96.8791489,82311,70782,51990
27689,TX,Houston,77014,29.971241,-95.44650990000001,42716,34053,23646
27690,TX,Houston,77067,29.9578566,-95.47131040000001,69877,300000,34983
27691,TX,Houston,77014,29.9785776,-95.48476590000001,40174,20705,44117
27692,TX,Houston,77066,29.950261600000005,-95.5079947,108092,99799,53844
27693,TX,Houston,77064,29.912351300000005,-95.5766333,85124,300000,49776
27694,TX,Houston,77040,29.886293199999997,-95.5645662,130755,300000,78703
27695,TX,Houston,77095,29.9234939,-95.6188028,77957,64087,58124
27696,TX,Cypress,77429,29.9575435,-95.6140603,93413,70037,64588
27697,TX,Houston,77070,29.9754278,-95.57706359999999,71506,65430,47507
27698,TX,Houston,77069,29.992982300000005,-95.514825,161109,300000,75170
27699,TX,Lancaster,75146,32.598079,-96.8010907,58596,52072,39530
27700,TX,Houston,77090,30.018324699999997,-95.4642559,110688,300000,59132
27701,TX,Spring,77388,30.0424343,-95.4426933,117727,109613,61288
27702,TX,Klein,77379,30.0275998,-95.4925838,63351,48975,46009
27703,TX,Klein,77379,30.028161199999996,-95.54132059999999,116451,91806,78949
27704,TX,Klein,77379,30.0157646,-95.5538693,95934,87210,56157
27705,TX,Cypress,77429,29.971222499999996,-95.65297679999999,130069,300000,77318
27706,TX,Cypress,77429,30.003665,-95.6189828,125435,126823,65481
27707,TX,Spring,77389,30.0975632,-95.520548,129571,300000,66943
27708,TX,Tomball,77375,30.123469300000004,-95.51706429999999,150053,136637,87449
27709,TX,Tomball,77377,30.0739446,-95.66715129999999,110057,100140,82565
27710,TX,Balch Springs,75180,32.712757,-96.5914649,59929,55512,39680
27711,TX,Hockley,77447,30.0775822,-95.8514753,67363,66316,49976
27712,TX,Karnack,75661,32.5992049,-94.2274636,67585,53385,53359
27713,TX,Marshall,75670,32.605938699999996,-94.35171820000001,34214,31915,19953
27714,TX,Marshall,75670,32.5138826,-94.4168614,46468,35211,43884
27715,TX,Marshall,75672,32.493407899999994,-94.3676641,69041,39502,77127
27716,TX,Hallsville,75650,32.5429793,-94.5727213,82987,300000,60095
27717,TX,Haskell,79521,33.120371,-99.6317724,52704,36927,46137
27718,TX,San Marcos,78666,29.8672478,-97.90120879999999,36074,34976,29342
27719,TX,San Marcos,78666,29.819551699999998,-97.957716,41478,33478,34556
27720,TX,San Marcos,78666,29.942718199999998,-98.0040803,55230,38472,47562
27721,TX,Mesquite,75149,32.7571136,-96.62902170000001,54932,43792,43481
27722,TX,Wimberley,78676,30.022561199999995,-98.064932,98072,78665,69738
27723,TX,Dripping Springs,78620,30.1373652,-98.16832690000001,99312,73456,81008
27724,TX,Buda,78610,30.063651899999996,-97.9035162,124270,300000,62483
27725,TX,Kyle,78640,29.9611565,-97.8368202,33482,25102,31111
27726,TX,Kyle,78640,30.017769800000003,-97.883726,97338,87439,59178
27727,TX,Brownsboro,75756,32.2512461,-95.49948940000002,52980,36649,53017
27728,TX,Eustace,75124,32.267480600000006,-95.921951,68106,53405,57175
27729,TX,Tool,75143,32.3166811,-96.2866023,51039,40420,36533
27730,TX,Malakoff,75148,32.0729812,-96.0312098,42266,33095,38763
27731,TX,Athens,75751,32.200846999999996,-95.87566120000001,40995,34315,35280
27732,TX,Mesquite,75150,32.8166665,-96.62175909999999,71386,66697,43536
27733,TX,Larue,75770,32.1458876,-95.6018962,43620,42814,33054
27734,TX,Mission,78572,26.237653700000003,-98.3848948,24019,12008,26505
27735,TX,Mission,78572,26.2213033,-98.33674859999999,41794,32822,34827
27736,TX,Mission,78572,26.2068099,-98.3190391,27668,24264,21256
27737,TX,Mcallen,78501,26.159350399999997,-98.2665999,33353,23401,30842
27738,TX,Mcallen,78501,26.1986785,-98.2430938,43065,24648,50578
27739,TX,Mcallen,78501,26.214642100000003,-98.2650607,40694,28482,30009
27740,TX,Mcallen,78504,26.261842200000004,-98.2280476,65331,62608,49928
27741,TX,Mcallen,78501,26.2224298,-98.2116523,76073,65563,59389
27742,TX,Mcallen,78501,26.200663199999997,-98.23505540000001,32248,27227,20368
27743,TX,Garland,75043,32.8619294,-96.5850983,72784,62805,50172
27744,TX,Pharr,78577,26.1331259,-98.1726765,28217,20889,20964
27745,TX,Pharr,78577,26.1941771,-98.1898705,39950,31019,37429
27746,TX,Pharr,78577,26.196656100000002,-98.1806593,42928,30816,45144
27747,TX,Pharr,78577,26.2250278,-98.170673,53029,44325,38586
27748,TX,San Juan,78589,26.2143373,-98.1470265,47442,33050,41395
27749,TX,Donna,78537,26.184999100000002,-98.10777359999999,38944,30597,27416
27750,TX,San Juan,78589,26.1646423,-98.15230059999999,74944,66647,56257
27751,TX,Donna,78537,26.177997100000002,-98.06218309999998,32194,18720,30007
27752,TX,Donna,78537,26.1999897,-98.02650909999998,41918,24385,37994
27753,TX,Weslaco,78596,26.1400513,-98.002775,53924,44793,46592
27754,TX,Mesquite,75150,32.8361978,-96.6257805,43319,37307,29549
27755,TX,Weslaco,78596,26.171434,-97.97189279999999,46698,44370,32856
27756,TX,Weslaco,78596,26.127469899999998,-97.9759672,31712,25551,23759
27757,TX,San Antonio,78207,29.417071000000004,-98.5090798,18099,10357,20968
27758,TX,Weslaco,78599,26.1414946,-97.9374376,35161,19273,37501
27759,TX,Weslaco,78596,26.1890647,-97.928686,33810,33647,19661
27760,TX,Edinburg,78540,26.3103196,-98.07937390000001,34493,25614,30127
27761,TX,Edinburg,78540,26.379151699999998,-98.092324,51695,36657,43289
27762,TX,Edinburg,78540,26.3153342,-98.137778,28843,22421,22319
27763,TX,Edinburg,78540,26.2585424,-98.14797840000001,55122,46435,40797
27764,TX,Edinburg,78540,26.2952538,-98.1716828,59721,46062,49313
27765,TX,Mission,78572,26.3036952,-98.274185,29821,26438,21788
27766,TX,Garland,75043,32.8643822,-96.5397269,41216,32756,30530
27767,TX,Mission,78572,26.2689657,-98.3267412,28359,20432,27544
27768,TX,Mission,78572,26.4004565,-98.3135702,22897,15546,21523
27769,TX,Mission,78572,26.203368899999997,-98.42729890000001,36094,27713,27430
27770,TX,Edcouch,78538,26.2620592,-98.0061001,42009,40727,37295
27771,TX,La Villa,78562,26.3109777,-97.9106821,37360,34862,28879
27772,TX,Whitney,76692,31.898255600000002,-97.2867743,51535,31134,47290
27773,TX,Hillsboro,76645,31.999436,-97.11194870000001,28286,21118,28660
27774,TX,Levelland,79336,33.658665899999995,-102.37964570000001,73550,66295,62195
27775,TX,Levelland,79336,33.5657588,-102.37297059999999,79375,63114,66786
27776,TX,Granbury,76048,32.3692531,-97.7289142,94770,72438,75518
27777,TX,Garland,75041,32.889228100000004,-96.6710733,49396,37138,41974
27778,TX,Granbury,76048,32.5195205,-97.8068898,40219,37349,25131
27779,TX,Tolar,76476,32.335618100000005,-97.87584749999999,71345,50539,65135
27780,TX,Sulphur Springs,75482,33.1999164,-95.66588780000001,62487,50410,53500
27781,TX,Sulphur Springs,75482,33.1453422,-95.5755701,53962,33829,54604
27782,TX,Yantis,75497,33.0157617,-95.5912639,47812,48102,30261
27783,TX,Crockett,75835,31.3074972,-95.456634,23263,21226,15165
27784,TX,Lovelady,75851,31.1033091,-95.5193638,59747,53097,45300
27785,TX,Big Spring,79720,32.2426539,-101.4932427,62881,42884,58088
27786,TX,Big Spring,79720,32.2442039,-101.4568075,64641,41421,51520
27787,TX,Sierra Blanca,79851,31.4508678,-105.37754890000001,57843,42950,53049
27788,TX,Garland,75042,32.9128587,-96.6742771,31371,24891,29328
27789,TX,Greenville,75403,33.1900457,-96.0936475,68501,58196,48651
27790,TX,Campbell,75422,33.082502399999996,-95.9346065,75893,59750,57693
27791,TX,Greenville,75403,33.1317636,-96.1239084,29667,20424,25226
27792,TX,Greenville,75403,33.1081539,-96.08550720000001,79360,58120,43673
27793,TX,Quinlan,75474,32.880440899999996,-96.2276136,88903,76890,64383
27794,TX,Quinlan,75474,32.896308000000005,-96.0553958,43750,33125,34629
27795,TX,Borger,79007,35.715066,-101.27304050000001,53250,50417,34166
27796,TX,Borger,79007,35.6464995,-101.396248,57915,51806,37040
27797,TX,Jacksboro,76458,33.2122295,-98.1648288,62335,41616,53342
27798,TX,Edna,77957,29.098296100000002,-96.72494520000001,82936,50552,77659
27799,TX,Garland,75040,32.93788789999999,-96.6392329,71722,63817,46342
27800,TX,Jasper,75951,30.9308882,-94.00585699999999,56219,60703,48312
27801,TX,Kirbyville,75956,30.7019919,-93.9976901,51899,33284,47543
27802,TX,Buna,77612,30.435317699999995,-93.968622,30928,22516,29894
27803,TX,Beaumont,77708,30.134080199999996,-94.15948900000001,50471,300000,32954
27804,TX,Beaumont,77707,30.086486400000002,-94.16115129999999,126036,300000,74046
27805,TX,Beaumont,77706,30.083046799999998,-94.1803457,67416,300000,30646
27806,TX,Beaumont,77703,30.117051699999998,-94.12358449999999,28273,22857,21770
27807,TX,Beaumont,77703,30.1023312,-94.1141269,34646,24772,27438
27808,TX,Beaumont,77707,30.0695565,-94.1467776,36445,23751,31543
27809,TX,Beaumont,77701,30.0642815,-94.09708409999999,38366,25785,41026
27810,TX,Richardson,75081,32.9657484,-96.690077,94510,83502,62313
27811,TX,Beaumont,77705,30.0444989,-94.1059214,34864,28311,24536
27812,TX,Beaumont,77705,30.038848699999996,-94.07601170000001,31111,26645,25224
27813,TX,Port Arthur,77640,29.8961645,-93.9156611,53162,41207,41966
27814,TX,Port Arthur,77640,29.8761511,-93.9405661,43095,27473,50321
27815,TX,Port Arthur,77642,29.9533778,-93.8856381,59620,33831,49629
27816,TX,Port Arthur,77642,29.946768900000002,-93.9787018,33249,17578,40923
27817,TX,Port Arthur,77642,29.9147739,-93.8980477,34491,26879,28236
27818,TX,Port Arthur,77642,29.934150300000002,-93.91656640000001,44179,36142,33973
27819,TX,Port Neches,77651,29.989366999999998,-93.9457483,57457,51358,47652
27820,TX,Port Neches,77651,29.964037400000002,-93.947066,105175,98698,68482
27821,TX,Richardson,75080,32.9539786,-96.76231340000001,73437,62412,47809
27822,TX,Nederland,77627,29.9668309,-94.0059588,74664,59753,54924
27823,TX,Beaumont,77705,29.997880600000006,-94.04516890000001,0,0,0
27824,TX,China,77613,30.049272,-94.297214,73297,45914,70227
27825,TX,Sabine Pass,77655,29.6135656,-94.0819645,0,0,0
27826,TX,Ben Bolt,78342,27.677389299999998,-98.09827940000001,81261,66295,72605
27827,TX,Alice,78332,27.747028600000004,-98.0569556,64250,35972,56445
27828,TX,Alice,78332,27.7384352,-98.07134359999999,43360,24663,38781
27829,TX,Burleson,76028,32.5409078,-97.34941500000001,54351,53722,26347
27830,TX,Burleson,76028,32.5165779,-97.3070385,91733,92868,54593
27831,TX,Burleson,76028,32.4778084,-97.3310411,72563,51940,54346
27832,TX,Dallas,75225,32.8477546,-96.791368,141472,126942,88942
27833,TX,Cleburne,76033,32.3886418,-97.42604279999999,47897,43616,35390
27834,TX,Burleson,76028,32.5287385,-97.23097750000001,95396,300000,61072
27835,TX,Venus,76084,32.4276183,-97.11772859999999,65115,300000,30882
27836,TX,Alvarado,76009,32.4209587,-97.1961191,51252,44899,36730
27837,TX,Nemo,76070,32.2535679,-97.5238823,98559,85807,56493
27838,TX,Cleburne,76031,32.3658084,-97.39006979999999,26250,16261,24214
27839,TX,Cleburne,76033,32.3439611,-97.4025967,54005,38049,42776
27840,TX,Hamlin,79520,32.841051,-100.07072149999999,60781,43530,56095
27841,TX,Falls City,78113,29.0196738,-97.89083829999998,95666,81468,71919
27842,TX,Runge,78151,28.8780414,-97.6985999,59638,39553,60383
27843,TX,Dallas,75215,32.7743,-96.7668089,34675,19549,38525
27844,TX,Crandall,75114,32.7100497,-96.4594402,105891,92508,66977
27845,TX,Terrell,75160,32.767565999999995,-96.2692042,60756,49382,64354
27846,TX,Kaufman,75142,32.6447621,-96.33988000000001,79760,63539,67167
27847,TX,Crandall,75114,32.557068300000005,-96.4624556,62740,48510,42600
27848,TX,Scurry,75158,32.4688068,-96.35403170000001,74664,65831,56956
27849,TX,Comfort,78013,30.0006685,-98.69159640000001,102139,300000,66280
27850,TX,Boerne,78006,29.776075300000002,-98.6590729,125117,300000,78474
27851,TX,Boerne,78006,29.7895589,-98.7261128,55229,300000,52251
27852,TX,Hunt,78024,30.0181355,-99.4504237,54032,30406,46390
27853,TX,Kerrville,78028,30.0330752,-99.1858402,49400,300000,49020
27854,TX,O'donnell,79351,32.8530507,-101.8157205,70509,50489,63507
27855,TX,Kerrville,78028,30.0333766,-99.12367640000001,33111,24018,31685
27856,TX,Junction,76849,30.488806899999997,-99.7732124,44728,27458,47871
27857,TX,Kingsville,78364,27.524538300000003,-97.83850550000001,43718,32724,35767
27858,TX,Kingsville,78364,27.495127899999996,-97.8753333,48175,36257,37750
27859,TX,Benjamin,79505,33.6218968,-99.7825399,50760,44340,39235
27860,TX,Roxton,75477,33.5508714,-95.6489402,61234,55831,47756
27861,TX,Paris,75460,33.6944373,-95.48557640000001,81169,61868,60064
27862,TX,Paris,75460,33.662129,-95.6049728,50113,41819,40363
27863,TX,Paris,75460,33.653022299999996,-95.53709190000001,45068,41583,29593
27864,TX,Littlefield,79339,33.8742411,-102.24823609999999,70904,300000,58581
27865,TX,Aubrey,76227,33.2500859,-96.99453630000001,100020,90734,53788
27866,TX,Lampasas,76550,31.104543900000003,-98.2144541,63240,50498,48115
27867,TX,Cotulla,78014,28.351097600000003,-99.0967743,41040,32848,30124
27868,TX,San Antonio,78218,29.504533399999996,-98.40762109999999,40756,31613,34729
27869,TX,Moulton,77975,29.5630022,-97.0659678,80553,59511,67552
27870,TX,Yoakum,77995,29.3097153,-97.147436,36835,32412,27711
27871,TX,Giddings,78942,30.182249699999996,-96.9284311,73402,64920,45693
27872,TX,Jewett,75846,31.211668300000003,-96.2031608,100110,41907,100239
27873,TX,Cleveland,77327,30.358346899999997,-95.06174370000001,39521,24465,44792
27874,TX,Cleveland,77327,30.2569814,-94.9280902,57617,25963,64494
27875,TX,Dayton,77535,30.119448,-94.8855718,43224,300000,27887
27876,TX,Dayton,77535,29.9556783,-94.84758000000001,56112,56786,42559
27877,TX,Krum,76249,33.292580699999995,-97.2957797,90671,77987,62515
27878,TX,Daisetta,77533,30.113364100000002,-94.6115832,52532,47309,25227
27879,TX,Mexia,76667,31.6642822,-96.4928714,59295,41497,50985
27880,TX,Groesbeck,76642,31.5326353,-96.612243,60400,45033,52424
27881,TX,Three Rivers,78071,28.5194497,-98.1544769,69259,59171,49238
